title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦_yearly,date_posted,date_updated,state
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Ocean Parade, Banana Island Ikoyi Lagos",gracealtar-homes1, 6JWXS,False,False,False,0,0,1,21000000,2023-08-01,not updated,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM FLAT / APARTMENT FOR RENT,"Total Filling Station, Off Golf Road, Bogije Sangotedo Lagos",prince-ademola-osinuga, 8GKEE,False,True,False,3,3,4,1500000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Apartment,COMMERCIAL PROPERTY FOR RENT,Ikoyi Lagos,prince-ademola-osinuga, 5JWXS,False,True,False,2,2,3,12500000,2023-08-01,2023-08-09 00:00:00,Lagos
Open Plan Offices/shops,3 BEDROOM FLAT / APARTMENT FOR RENT,"Lekki Scheme 2, Abraham Adesanya Estate Ajah Lagos",prince-ademola-osinuga, 5GKCN,False,True,False,3,3,4,1600000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,prince-ademola-osinuga, 1GLXH,False,True,False,4,3,4,16000000,2023-08-01,2023-08-08 00:00:00,Lagos
Beautiful 2 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,adedeji-properties, 2GMCX,False,True,False,4,4,5,18000000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,"Phase 1, Ikoyi Lagos",prince-ademola-osinuga, 0GPKE,True,True,False,2,2,3,12000000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,prince-ademola-osinuga, 0JWXS,False,False,False,5,0,0,13800000,2023-08-01,2023-08-09 00:00:00,Lagos
4 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Aerodrome Gra, Samonda Ibadan Oyo",prince-ademola-osinuga, 2GSSE,False,True,False,4,4,5,5000000,2023-08-01,2023-08-08 00:00:00,Oyo
2 Bedroom Apartment,5 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,prince-ademola-osinuga, 1GRGH,False,True,False,4,4,5,10000000,2023-08-01,2023-08-08 00:00:00,Lagos
5 Bedroom Detached Duplex,4 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Road Ikoyi Lagos,prince-ademola-osinuga, 1GPZV,False,True,False,3,3,4,15000000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Apartment,4 BEDROOM FLAT / APARTMENT FOR RENT,Victoria Island Lagos,prince-ademola-osinuga, 6HAVG,False,True,False,3,3,4,12500000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Akin Adesola Victoria Island Lagos,comfortzone-property1, 4HCNF,False,True,False,1,1,1,7000000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Ligali Ayorinde Victoria Island Lagos,prince-ademola-osinuga, 6HCRB,False,True,False,4,4,5,9500000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,prince-ademola-osinuga, 9JWXR,False,False,False,0,0,0,19000000,2023-08-01,2023-08-09 00:00:00,Lagos
1 Bedroom Apartment,4 BEDROOM FLAT / APARTMENT FOR RENT,Onike Yaba Lagos,prince-ademola-osinuga, 6HMEU,False,True,False,4,4,5,350000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Apartment,FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,macbeals-integrated-services, 6HFWE,False,True,False,4,3,4,14000000,2023-08-01,2023-08-08 00:00:00,Lagos
Spacious Self Contained Room,4 BEDROOM HOUSE FOR RENT,Old Ikoyi Lagos,outstanding-real-estate-limited, 5HERX,False,True,False,3,3,4,18000000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Banana Island Estate Ikoyi Lagos,glory-to-glory-property, 2JXAL,True,True,False,4,5,5,10000000,2023-08-02,2023-08-09 00:00:00,Lagos
Luxury 4 Bedroom Terraced Duplex + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,By Coza Guzape Abuja,adedeji-properties, 9JXAK,True,False,False,4,4,5,7000000,2023-08-02,2023-08-09 00:00:00,Abuja
3 Bedroom Apartment,4 BEDROOM FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,glory-to-glory-property, 2JWYN,True,False,True,3,0,0,7000000,2023-08-01,not updated,Lagos
4 Bedroom Fully Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Lakeview Estate, Lekki Lagos",nellyanipropertiesltd, 0JWYN,False,False,False,3,0,0,4000000,2023-08-01,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Ore Ofe Estate, Off Akala Express, Ibadan Oyo",glory-to-glory-property, 8JWYM,True,False,True,2,0,0,700000,2023-08-01,not updated,Oyo
Luxurious 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Lakeview Estate Lekki Lagos,iyereproperties, 7JWYM,True,False,False,0,0,0,3000000,2023-08-01,not updated,Lagos
Newly Built 3 Bedroom Terraced Duplex + Bq,HOUSE FOR RENT,Gwarinpa Abuja,macbeals-integrated-services, 4JWYM,True,False,True,1,1,2,5000000,2023-08-01,not updated,Abuja
Luxurious 1 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Lakeview Estate, Lekki Lagos",nonnyrealestategmailcom, 3JWYM,False,False,False,0,0,0,2000000,2023-08-01,not updated,Lagos
Standard 3 Bedroom Flat,FLAT / APARTMENT FOR RENT,"Pz Road Sapele Road Benin City, Oredo Edo",distinct-pragmatic-limited, 0JWYM,True,False,False,3,4,4,500000,2023-08-01,2023-08-09 00:00:00,Edo
4 Units Of 3 Bedroom Flats,3 BEDROOM FLAT / APARTMENT FOR RENT,F01 Kubwa Abuja,nonnyrealestategmailcom, 9JWYL,False,False,False,1,2,2,2000000,2023-08-01,2023-08-09 00:00:00,Abuja
Standard Mini Flat,1 BEDROOM HOUSE FOR RENT,"Startime Estate, Amuwo Odofin Lagos",mafik75-homes-ltd, 6JWYL,False,True,False,3,3,4,800000,2023-08-01,not updated,Lagos
Serviced 3 Bedroom Apartment + Bq,3 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,ojr, 4JWYL,False,False,False,4,4,4,15000000,2023-08-01,2023-08-09 00:00:00,Lagos
Standard 4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,"First Estate, Apple Junction Amuwo Odofin Lagos",kolson-properties, 2JWZC,False,True,False,2,2,2,2500000,2023-08-01,not updated,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Chois Gardens/abijo Gra Abijo Ajah Lagos,mj-property-ltd, 9JWZB,True,False,True,2,3,3,1000000,2023-08-01,2023-08-09 00:00:00,Lagos
Brand New 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ibafo Obafemi Owode Ogun,peec-real-estate-consult, 5JWZB,True,True,True,3,4,4,650000,2023-08-01,not updated,Ogun
Furnished 3 Bedroom Terraced Duplex + Bq,3 BEDROOM HOUSE FOR RENT,Jabi Abuja,oputa-jay-apartments, 3JWZB,True,False,False,3,3,4,11000000,2023-08-01,2023-08-09 00:00:00,Abuja
3 Bedroom Duplex,3 BEDROOM HOUSE FOR RENT,Mende Maryland Lagos,smartasset-plumbing-and-real-estate-services1, 9JWZA,False,False,False,4,4,5,3600000,2023-08-01,2023-08-10 00:00:00,Lagos
4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,"Sunshine Estate, Life Camp Abuja",gerarland-venture-limited, 4JWZA,False,False,False,2,1,1,5000000,2023-08-01,not updated,Abuja
Standard 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Crown Heights Along Arulogun Road, Ojoo Ibadan Oyo",danrielhomes-finder, 1JWZA,False,False,False,2,0,0,270000,2023-08-01,2023-08-01 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Maitama Abuja,mik-cobalt-consult, 5JWYA,True,False,False,2,2,3,4500000,2023-08-01,2023-08-09 00:00:00,Abuja
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"Dantata Estate, Gwarinpa Abuja",sabs-asset-limited, 4JWYA,False,False,False,0,0,0,2500000,2023-08-01,2023-08-09 00:00:00,Abuja
Newly Built 2 Bedroom Flat,COMMERCIAL PROPERTY FOR RENT,"Around Constitution Road Axis, Kaduna North Kaduna",dozek-co-pr5eO, 3JWYA,False,False,False,0,1,1,900000,2023-08-01,2023-08-09 00:00:00,Kaduna
Office Space,FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,comfortzone-property1, 1JWYA,False,False,False,2,3,3,800000,2023-08-01,2023-08-09 00:00:00,Lagos
1 Room In A Shared Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Adekunle Yaba Lagos,danrielhomes-finder, 0JWYA,False,True,False,2,2,3,1300000,2023-08-01,2023-08-09 00:00:00,Lagos
Standard 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"Phase 1, Lekki Lagos",danrielhomes-finder, 7JWXZ,True,False,True,1,1,2,4500000,2023-08-01,2023-08-09 00:00:00,Lagos
Serviced 2 Bedroom Apartment,1 BEDROOM HOUSE FOR RENT,"Ajuwo, Ifako Ogba Lagos",prince-ademola-osinuga, 6JWXZ,False,True,False,4,4,5,550000,2023-08-01,2023-08-08 00:00:00,Lagos
1 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Old Ikoyi Lagos,nonnyrealestategmailcom, 5JWXZ,False,False,False,4,5,5,25000000,2023-08-01,2023-08-09 00:00:00,Lagos
Luxury 4 Bedroom Terraced Duplex + Bq,4 BEDROOM HOUSE FOR RENT,"Lakeview Estate, Amuwo Odofin Lagos",danrielhomes-finder, 4JWXZ,True,False,True,1,1,1,3000000,2023-08-01,2023-08-09 00:00:00,Lagos
Standard 4 Bedroom Detached Duplex,1 BEDROOM HOUSE FOR RENT,Ajuwo Ifako Ogba Ogba Lagos,t-money-properties, 3JWXZ,True,True,True,3,3,3,500000,2023-08-01,2023-08-09 00:00:00,Lagos
1 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Odutola Estate, Command, Ipaja Lagos",mr-doriwhally, 9JWXY,False,False,False,1,1,1,700000,2023-08-01,2023-08-10 00:00:00,Lagos
Spacious 3 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ajao Estate Isolo Lagos,glory-to-glory-property, 7JWXY,True,False,False,5,6,7,600000,2023-08-01,not updated,Lagos
Executive Mini Flat,5 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,nonnyrealestategmailcom, 6JWXY,False,False,False,4,5,5,25000000,2023-08-01,2023-08-09 00:00:00,Lagos
4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Peace Estate Amuwo Odofin Lagos,wwwgoshensquarecom, 5JWXY,False,True,True,4,4,5,4000000,2023-08-01,not updated,Lagos
Standard 4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Orchid, Ikota Lekki Lagos",comfortzone-property1, 3JWXY,True,False,False,3,4,4,5500000,2023-08-01,2023-08-09 00:00:00,Lagos
Furnished 4 Bedroom Terraced Duplex,3 BEDROOM FLAT / APARTMENT FOR RENT,Millenuim Ups Gbagada Lagos,glory-to-glory-property, 1JWXY,True,False,False,5,6,7,2500000,2023-08-01,not updated,Lagos
Magnificent 3 Bedroom Flat,5 BEDROOM HOUSE FOR RENT,Shoreline Estate Parkview Estate Ikoyi Lagos,akakuruassociates, 5JWXX,False,False,False,3,3,4,20000000,2023-08-01,2023-08-09 00:00:00,Lagos
Luxury 5 Bedroom Detached Duplex,1 BEDROOM FLAT / APARTMENT FOR RENT,"Off Victoria Arobieke, Phase 1 Lekki Lagos",kamcourts-investment-limited, 3JWXX,False,True,False,1,1,1,3000000,2023-08-01,2023-08-09 00:00:00,Lagos
Serviced 1 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Aguda(ogba) Ogba Lagos,tapere-toyin-alademehin, 2JWXX,True,False,False,2,2,3,900000,2023-08-01,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Yetunde Brown, Ifako Gbagada Lagos",grandview-integrated-link, 1JWXX,False,False,True,1,1,2,600000,2023-08-01,not updated,Lagos
Decent Mini Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Oluyole Estate Ibadan Oyo,naija-choice-property, 0JWXX,False,False,False,3,3,4,800000,2023-08-01,2023-08-09 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Etunrenren Street Behind Oba Palace, Ikorodu Lagos",glory-to-glory-property, 9JWXW,True,False,False,3,4,4,800000,2023-08-01,not updated,Lagos
Newly Renovated 3 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Wuse2 Wuse 2 Abuja,pens-and-walls1, 8JWXW,False,True,False,2,2,2,3000000,2023-08-01,2023-08-10 00:00:00,Abuja
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ifako Gbagada Lagos,brickbarnservices, 0JWZA,False,False,False,0,1,1,1700000,2023-08-01,not updated,Lagos
Spacious Self Contain,HOUSE FOR RENT,"Lekki Epe Expressway, Awoyaya Ajah Lagos",brickbarnservices, 8JWYZ,True,False,False,2,2,3,300000,2023-08-01,not updated,Lagos
Newly Built 2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,"Lekki Epe Expressway, Awoyaya Ajah Lagos",grandview-integrated-link, 6JWYZ,False,False,False,2,2,3,800000,2023-08-01,not updated,Lagos
Lovely 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"Ap Junction, Off Mowonla Rd, Ikorodu Lagos",oputa-jay-apartments, 5JWYZ,False,False,False,4,0,0,300000,2023-08-01,not updated,Lagos
4 Bedroom Apartment + Bq,4 BEDROOM FLAT / APARTMENT FOR RENT,Life Camp Abuja,pecons-realtors, 2JWYZ,False,False,False,2,2,0,6000000,2023-08-01,2023-08-01 00:00:00,Abuja
Furnished 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,stephen-ogweh, 3JWXW,True,False,False,3,3,4,8000000,2023-08-01,not updated,Lagos
Spacious Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Fadeyi Jibowu Yaba Lagos,glory-to-glory-property, 2JWXW,False,False,True,1,1,1,500000,2023-08-01,2023-08-09 00:00:00,Lagos
Newly Renovated 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Etunrenren Behind Oba Place, Ikorodu Lagos",naija-choice-property, 1JWXW,False,False,False,2,3,3,600000,2023-08-01,not updated,Lagos
4 Bedroom Flat,4 BEDROOM FLAT / APARTMENT FOR RENT,"Aree Avenue, Oluyole Estate Ibadan Oyo",ti-properties, 0JWXW,False,False,False,4,3,4,600000,2023-08-01,2023-08-09 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Majek Sangotedo Lagos,gerarland-venture-limited, 8JWXV,True,False,False,3,4,4,1200000,2023-08-01,not updated,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Jakande Lekki Lagos,dozek-co-pr5eO, 9JWYY,False,True,False,2,2,3,2700000,2023-08-01,2023-08-09 00:00:00,Lagos
Spacious 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Lekki Epe Expressway, Awoyaya Ajah Lagos",brickbarnservices, 8JWYY,False,False,False,3,3,3,1000000,2023-08-01,not updated,Lagos
Newly Built 3 Bedroom Apartment,3 BEDROOM HOUSE FOR RENT,Jakande Lekki Lagos,dozek-co-pr5eO, 7JWYY,False,True,False,1,1,2,2500000,2023-08-01,2023-08-09 00:00:00,Lagos
Serviced Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Fred Anyiam, Adelabu Surulere Lagos",bright2022gmailcom, 7JWXV,False,False,False,2,2,3,1500000,2023-08-01,not updated,Lagos
Lovely Self Contained Room,1 BEDROOM FLAT / APARTMENT FOR RENT,"Fadeyi, Jibowu Yaba Lagos",stephen-ogweh, 6JWXV,False,False,True,1,1,1,500000,2023-08-01,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Heritage Area, Oluyole Extension Ibadan Oyo",naija-choice-property, 4JWXV,False,False,False,2,2,3,700000,2023-08-01,2023-08-09 00:00:00,Oyo
Serviced 1 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Off Admiralty Road, Phase 1 Lekki Lagos",kamcourts-investment-limited, 3JWXV,True,True,True,1,1,2,4000000,2023-08-01,2023-08-09 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Magodo Gra Phase 2 Kosofe Ikosi Lagos,maselhomesnproperties, 2JWXV,False,False,False,4,5,5,4000000,2023-08-01,2023-08-09 00:00:00,Lagos
3 Bedroom Detached Bungalow,3 BEDROOM HOUSE FOR RENT,"Ire Akari, Akala Express Ibadan Oyo",city-garden-real-estate-ltd, 1JWXV,True,True,False,3,3,4,1000000,2023-08-01,not updated,Oyo
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Bode Thomas Surulere Lagos,mafik75-homes-ltd, 0JWWW,False,False,False,2,2,3,1500000,2023-08-01,2023-08-01 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Akala Express Ibadan Oyo,city-garden-real-estate-ltd, 9JWWV,False,False,False,3,0,0,400000,2023-08-01,2023-08-09 00:00:00,Oyo
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Adelabu Surulere Lagos,city-garden-real-estate-ltd, 8JWWV,False,False,False,1,0,0,1000000,2023-08-01,not updated,Lagos
Newly Built 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Adelabu Surulere Lagos,ebuka-of-lagos-plc1, 7JWWV,False,False,False,2,0,0,1500000,2023-08-01,not updated,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,city-garden-real-estate-ltd, 6JWWV,False,False,True,2,2,3,5000000,2023-08-01,2023-08-09 00:00:00,Lagos
Newly Built 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Adelabu Surulere Lagos,segun, 5JWWV,False,False,False,3,0,0,2000000,2023-08-01,not updated,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Fola Agoro Yaba Lagos,damdave-consults, 1JWWV,False,False,False,2,2,3,1500000,2023-08-01,2023-08-09 00:00:00,Lagos
Standard Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Charlie Boy Gbagada Gbagada Lagos,city-garden-real-estate-ltd, 0JWWV,False,True,True,1,0,0,1500000,2023-08-01,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Fola Agoro Yaba Lagos,ebuka-of-lagos-plc1, 9JWWU,False,False,False,3,3,4,1500000,2023-08-01,not updated,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,damdave-consults, 7JWWU,False,False,False,3,3,4,6500000,2023-08-01,2023-08-09 00:00:00,Lagos
Studio Apartment,FLAT / APARTMENT FOR RENT,Akoka Yaba Lagos,jufy99livecouk, 3JWWU,True,True,True,0,0,0,800000,2023-08-01,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ifako Gbagada Gbagada Lagos,gracealtar-homes1, 2JWWU,False,False,False,2,2,3,2000000,2023-08-01,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,own-your-size-nigeria-limited, 7JWWT,False,True,False,2,2,3,3000000,2023-08-01,2023-08-09 00:00:00,Lagos
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Lekki Lagos,yusuf-ademola-co-estate-surveyors-and-real-estate-consultant, 3JWWT,False,False,False,5,5,6,12000000,2023-08-01,2023-08-09 00:00:00,Lagos
Room And Parlour Self Contain,HOUSE FOR RENT,Akala Express Ibadan Oyo,ebuka-of-lagos-plc1, 2JWWT,False,False,False,0,0,0,200000,2023-08-01,not updated,Oyo
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,yusuf-ademola-co-estate-surveyors-and-real-estate-consultant, 0JWWT,False,False,False,3,3,4,6000000,2023-08-01,2023-08-09 00:00:00,Lagos
2 Bedroom Flat,HOUSE FOR RENT,Ring Rd Ibadan Oyo,gracealtar-homes1, 8JWWS,False,False,False,0,0,0,650000,2023-08-01,not updated,Oyo
Standard 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,rosemond-hills-limited, 5JWWS,False,True,False,3,3,4,3500000,2023-08-01,2023-08-09 00:00:00,Lagos
5 Bedroom Fully Detached Duplex,5 BEDROOM HOUSE FOR RENT,Vgc Lekki Lagos,maselhomesnproperties, 1JWWS,False,False,False,5,5,6,8000000,2023-08-01,2023-08-09 00:00:00,Lagos
Warehouse Under Decken Measuring 180sqm,COMMERCIAL PROPERTY FOR RENT,Oregun Ikeja Lagos,prince-ademola-osinuga, 7JWWR,False,False,False,0,0,0,5500000,2023-08-01,2023-08-09 00:00:00,Lagos
4 Bedroom Maisonette,4 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,prince-ademola-osinuga, 1HRNT,False,True,False,3,3,4,22000000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Parkview Estate Ikoyi Lagos,prince-ademola-osinuga, 8HRLF,False,True,True,2,2,3,7000000,2023-08-01,2023-08-08 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,prince-ademola-osinuga, 8HQHF,False,True,False,3,3,4,12000000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Old Ikoyi Ikoyi Lagos,tonybee-properties-limited, 2HXFW,False,True,False,4,4,5,10000000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Parkview Estate Ikoyi Lagos,stephen-ogweh, 0HXFL,False,False,False,1,1,1,8000000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Parkview Estate Ikoyi Lagos,best-choice-consulting, 0JWXV,False,False,True,0,0,0,9000000,2023-08-01,2023-08-09 00:00:00,Lagos
Spacious Self Contained Room,1 BEDROOM FLAT / APARTMENT FOR RENT,"Fadeyi, Jibowu Yaba Lagos",kamcourts-investment-limited, 9JWXU,False,False,False,2,2,3,500000,2023-08-01,not updated,Lagos
Gas Plant/supermarket,COMMERCIAL PROPERTY FOR RENT,"Amuloko, Akanran Road Ibadan Oyo",glory-to-glory-property, 7JWXU,True,True,True,1,2,2,5000000,2023-08-01,2023-08-09 00:00:00,Oyo
Serviced 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Off Admiralty Road, Phase 1 Lekki Lagos",prince-ademola-osinuga, 6JWXU,False,False,False,3,3,4,5000000,2023-08-01,2023-08-08 00:00:00,Lagos
Newly Renovated Room & Parlor Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,"Etunrenren Behind Oba Palace, Ikorodu Lagos",prince-ademola-osinuga, 3EFFJ,False,False,False,4,4,5,400000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,"Off Alfred Rewane, Old Ikoyi Lagos",prince-ademola-osinuga, 2HXFH,False,True,False,4,4,5,12000000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,dan-odiete-and-company, 4HXFE,False,True,False,4,4,5,19000000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,prince-ademola-osinuga, 5JWXR,False,False,False,8,8,9,25000000,2023-08-01,2023-08-09 00:00:00,Lagos
8 Bedroom Detached Duplex,8 BEDROOM HOUSE FOR RENT,The Street Is Connected To Aminu Kanu Crescent Wuse 2 Abuja,prince-ademola-osinuga, 1HXRD,False,True,False,3,3,4,30000000,2023-08-01,2023-08-08 00:00:00,Abuja
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Old Ikoyi Ikoyi Lagos,prince-ademola-osinuga, 2JCGE,False,True,False,3,3,4,12500000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Parkview Estate Ikoyi Lagos,prince-ademola-osinuga, 6JEFK,False,True,False,3,3,4,6800000,2023-08-01,2023-08-08 00:00:00,Lagos
Luxury 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,prince-ademola-osinuga, 4JWXR,True,True,True,1,1,2,25000000,2023-08-01,2023-08-01 00:00:00,Lagos
1 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,prince-ademola-osinuga, 9EHBC,True,True,False,3,3,4,9000000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Victoria Island Lagos,prince-ademola-osinuga, 9EHBD,True,True,False,1,1,1,19000000,2023-08-01,2023-08-08 00:00:00,Lagos
1 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Victoria Island Lagos,prince-ademola-osinuga, 2EHMD,False,True,False,3,3,4,11000000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Estate Ikoyi Lagos,purple-ribbon-properties, 4EJHA,False,True,False,3,3,4,14000000,2023-08-01,2023-08-08 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Estate Ikoyi Lagos,sanrealtor, 4EJQV,False,True,False,4,0,0,11000000,2023-08-01,2023-08-08 00:00:00,Lagos
4 Bedroom Apartment,4 BEDROOM FLAT / APARTMENT FOR RENT, Ikoyi Lagos,purple-ribbon-properties, 3JWWR,False,True,False,4,4,5,25000000,2023-08-01,2023-08-09 00:00:00,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,pablo-global-services-nigeria-ltd, 1JWWR,True,True,False,0,0,0,4500000,2023-08-01,2023-08-09 00:00:00,Lagos
